title,description,size,availability,price
Стеллаж МС-750 2200х700х400 (4 полки МС),"
ВхШхГ, мм: 2200х700х400
",['2200х700х400'],Есть в наличии,4 650 руб.
Стеллаж МС-750 2300х1000х300 (5 полок МС),"
ВхШхГ, мм: 2300х1000х300
",['2300х1000х300'],Есть в наличии,5 500 руб.
Стеллаж МС-750 2300х1000х400 (6 полок МС),"
ВхШхГ, мм: 2300х1000х400
",['2300х1000х400'],Есть в наличии,7 020 руб.
Стеллаж МС-750 2300х700х400 (6 полок МС),"
ВхШхГ, мм: 2300х700х400
",['2300х700х400'],Есть в наличии,6 000 руб.
Стеллаж МС-750 2400х1000х400 (5 полок МС),"
ВхШхГ, мм: 2400х1000х400
",['2400х1000х400'],Есть в наличии,6 270 руб.
Стеллаж МС-750 2400х1000х600 (5 полок МС),"
ВхШхГ, мм: 2400х1000х600
",['2400х1000х600'],Есть в наличии,7 760 руб.
Стеллаж МС-750 2400х1500х500 (5 полок МС),"
ВхШхГ, мм: 2400х1500х500
",['2400х1500х500'],Есть в наличии,10 370 руб.
Стеллаж МС-750 2400х1500х500 (6 полок МС),"
ВхШхГ, мм: 2400х1500х500
",['2400х1500х500'],Есть в наличии,12 010 руб.
Стеллаж МС-750 2400х1500х600 (5 полок МС),"
ВхШхГ, мм: 2400х1500х600
",['2400х1500х600'],Есть в наличии,12 300 руб.
Стеллаж МС-750 2500х1500х500 (5 полок МС),"
ВхШхГ, мм: 2500х1500х500
",['2500х1500х500'],Есть в наличии,10 470 руб.
Стеллаж МС-750 3000х1000х400 (7 полок МС),"
ВхШхГ, мм: 3000х1000х400
",['3000х1000х400'],Есть в наличии,8 510 руб.
Стеллаж МС-750 3000х1500х300 (8 полок МС),"
ВхШхГ, мм: 3000х1500х300
",['3000х1500х300'],Есть в наличии,12 290 руб.
Стеллаж МС-750 3000х1500х500 (6 полок МС),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,12 620 руб.
Стеллаж МС-750 3000х700х300 (7 полок МС),"
ВхШхГ, мм: 3000х700х300
",['3000х700х300'],Есть в наличии,6 650 руб.
Стеллаж МС-750 3000х700х500 (7 полок МС),"
ВхШхГ, мм: 3000х700х500
",['3000х700х500'],Есть в наличии,7 910 руб.
Стеллаж МС-750 1800х1000х300 (5 полок МС),"
ВхШхГ, мм: 1800х1000х300
",['1800х1000х300'],Есть в наличии,5 070 руб.
Стеллаж МС-750 2000х1000х600 (6 полок МС),"
ВхШхГ, мм: 2000х1000х600
",['2000х1000х600'],Есть в наличии,8 500 руб.
Стеллаж МС-750 2000х1200х300 (6 полок МС),"
ВхШхГ, мм: 2000х1200х300
",['2000х1200х300'],Есть в наличии,7 480 руб.
Стеллаж МС-750 2000х700х500 (4 полки МС),"
ВхШхГ, мм: 2000х700х500
",['2000х700х500'],Есть в наличии,4 740 руб.
Стеллаж МС-750 2200х1200х400 (4 полки МС),"
ВхШхГ, мм: 2200х1200х400
",['2200х1200х400'],Есть в наличии,6 380 руб.
Стеллаж МС-750 2200х1200х400 (5 полок МС),"
ВхШхГ, мм: 2200х1200х400
",['2200х1200х400'],Есть в наличии,7 460 руб.
Стеллаж МС-750 2200х1200х600 (6 полок МС),"
ВхШхГ, мм: 2200х1200х600
",['2200х1200х600'],Есть в наличии,11 230 руб.
Стеллаж МС-750 2200х700х300 (6 полок МС),"
ВхШхГ, мм: 2200х700х300
",['2200х700х300'],Есть в наличии,5 360 руб.
Стеллаж МС-750 2300х1000х400 (5 полок МС),"
ВхШхГ, мм: 2300х1000х400
",['2300х1000х400'],Есть в наличии,6 210 руб.
Стеллаж МС-750 2300х1000х600 (5 полок МС),"
ВхШхГ, мм: 2300х1000х600
",['2300х1000х600'],Есть в наличии,7 690 руб.
Стеллаж МС-750 2300х1200х500 (5 полок МС),"
ВхШхГ, мм: 2300х1200х500
",['2300х1200х500'],Есть в наличии,8 780 руб.
Стеллаж МС-750 2300х1500х400 (6 полок МС),"
ВхШхГ, мм: 2300х1500х400
",['2300х1500х400'],Есть в наличии,10 470 руб.
Стеллаж МС-750 2400х1000х400 (6 полок МС),"
ВхШхГ, мм: 2400х1000х400
",['2400х1000х400'],Есть в наличии,7 090 руб.
Стеллаж МС-750 2400х1200х600 (5 полок МС),"
ВхШхГ, мм: 2400х1200х600
",['2400х1200х600'],Есть в наличии,9 830 руб.
Стеллаж МС-750 2400х700х500 (6 полок МС),"
ВхШхГ, мм: 2400х700х500
",['2400х700х500'],Есть в наличии,6 570 руб.
Стеллаж МС-750 3000х1200х300 (8 полок МС),"
ВхШхГ, мм: 3000х1200х300
",['3000х1200х300'],Есть в наличии,10 340 руб.
Стеллаж МС-750 3000х1200х400 (5 полок МС),"
ВхШхГ, мм: 3000х1200х400
",['3000х1200х400'],Есть в наличии,8 200 руб.
Стеллаж МС-750 3000х1500х500 (5 полок МС),"
ВхШхГ, мм: 3000х1500х500
",['3000х1500х500'],Есть в наличии,10 980 руб.
Стеллаж МС-750 3000х700х600 (8 полок МС),"
ВхШхГ, мм: 3000х700х600
",['3000х700х600'],Есть в наличии,9 930 руб.
Стеллаж МС-750 500х1200х400 (2 полки МС),"
ВхШхГ, мм: 500х1200х400
",['500х1200х400'],Есть в наличии,3 440 руб.
Стеллаж МС-750 500х1200х500 (2 полки МС),"
ВхШхГ, мм: 500х1200х500
",['500х1200х500'],Есть в наличии,3 940 руб.
Стеллаж МС-750 500х700х400 (2 полки МС),"
ВхШхГ, мм: 500х700х400
",['500х700х400'],Есть в наличии,2 570 руб.
Стеллаж MS STANDART 1600х1000х300 (3 полки),"
ВхШхГ, мм: 1600х1000х300
Вес, кг: 10.92
",['1600х1000х300'],Есть в наличии,3 150 руб.
Стеллаж MS STANDART 1600х1000х300 (4 полки),"
ВхШхГ, мм: 1600х1000х300
Вес, кг: 13.28
",['1600х1000х300'],Есть в наличии,3 810 руб.
Стеллаж MS STANDART 150KD/75x40/4,"
ВхШхГ, мм: 1450х750х400
",['1450х750х400'],Есть в наличии,4 150 руб.
Стеллаж MS STANDART 1200х600х200 (4 полки),"
ВхШхГ, мм: 1200х600х200
",['1200х600х200'],Есть в наличии,2 510 руб.
Стеллаж MS STANDART 160KD/70x30/4,"
ВхШхГ, мм: 1550х750х400
",['1550х750х400'],Есть в наличии,3 660 руб.
Стеллаж MS STANDART 185KD/70x30/4,"
ВхШхГ, мм: 1800х700х300
Вес, кг: 9.93
",['1800х700х300'],Есть в наличии,3 820 руб.
Стеллаж MS STANDART 200KD/100x30/4,"
ВхШхГ, мм: 1950х1000х300
Вес, кг: 12.39
",['1950х1000х300'],Есть в наличии,4 430 руб.
Стеллаж MS STANDART 200KD/100x40/4,"
ВхШхГ, мм: 1950х1000х400
Вес, кг: 14.11
",['1950х1000х400'],Есть в наличии,5 020 руб.
Стеллаж MS STANDART 200KD/100x50/4,"
ВхШхГ, мм: 1950х1000х500
Вес, кг: 15.87
",['1950х1000х500'],Есть в наличии,5 630 руб.
Стеллаж MS STANDART 200KD/100x60/4,"
ВхШхГ, мм: 1950х1000х600
Вес, кг: 18.65
",['1950х1000х600'],Есть в наличии,6 620 руб.
Стеллаж MS STANDART 1600х1000х300 (5 полок),"
ВхШхГ, мм: 1600х1000х300
",['1600х1000х300'],Есть в наличии,4 460 руб.
Стеллаж MS STANDART 1600х1000х300 (6 полок),"
ВхШхГ, мм: 1600х1000х300
",['1600х1000х300'],Есть в наличии,5 120 руб.
Стеллаж MS STANDART 1600х1000х300 (7 полок),"
ВхШхГ, мм: 1600х1000х300
",['1600х1000х300'],Есть в наличии,5 770 руб.
Стеллаж MS Pro Z 2000х1200х1000 (3 яруса без настила),"
ВхШхГ, мм: 2000х1200х1000
Вес, кг: 34.45
",['2000х1200х1000'],Есть в наличии,10 920 руб.
Стеллаж MS Pro Z 2000х1200х1000 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х1000
Вес, кг: 56.38
",['2000х1200х1000'],Есть в наличии,17 560 руб.
Стеллаж MS Pro Z 2000х1200х1000 (4 яруса без настила),"
ВхШхГ, мм: 2000х1200х1000
Вес, кг: 39.2
",['2000х1200х1000'],Есть в наличии,12 600 руб.
Стеллаж MS Pro Z 2000х1200х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х1000
Вес, кг: 68.44
",['2000х1200х1000'],Есть в наличии,21 460 руб.
Стеллаж MS Pro Z 2000х1200х1000 (5 ярусов без настила),"
ВхШхГ, мм: 2000х1200х1000
Вес, кг: 43.95
",['2000х1200х1000'],Есть в наличии,14 280 руб.
Стеллаж MS Pro Z 2000х1200х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1200х1000
Вес, кг: 80.5
",['2000х1200х1000'],Есть в наличии,25 360 руб.
Стеллаж MS Pro Z 2000х1200х400 (3 яруса без настила),"
ВхШхГ, мм: 2000х1200х400
Вес, кг: 29.58
",['2000х1200х400'],Есть в наличии,9 760 руб.
Стеллаж MS Pro Z 2000х1200х400 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х400
Вес, кг: 38.7
",['2000х1200х400'],Есть в наличии,12 550 руб.
Стеллаж MS Pro Z 2000х1200х400 (4 яруса без настила),"
ВхШхГ, мм: 2000х1200х400
Вес, кг: 34.04
",['2000х1200х400'],Есть в наличии,11 350 руб.
Стеллаж MS Pro Z 2000х1200х400 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х400
Вес, кг: 46.2
",['2000х1200х400'],Есть в наличии,15 080 руб.
Стеллаж MS Pro Z 2000х1200х400 (5 ярусов без настила),"
ВхШхГ, мм: 2000х1200х400
Вес, кг: 38.5
",['2000х1200х400'],Есть в наличии,12 950 руб.
Стеллаж MS Pro Z 2000х1200х400 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1200х400
Вес, кг: 53.7
",['2000х1200х400'],Есть в наличии,17 610 руб.
Стеллаж MS Pro Z 2000х1200х500 (3 яруса без настила),"
ВхШхГ, мм: 2000х1200х500
Вес, кг: 29.7
",['2000х1200х500'],Есть в наличии,9 930 руб.
Стеллаж MS Pro Z 2000х1200х500 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х500
Вес, кг: 41.1
",['2000х1200х500'],Есть в наличии,13 070 руб.
Стеллаж MS Pro Z 2000х1200х500 (4 яруса без настила),"
ВхШхГ, мм: 2000х1200х500
Вес, кг: 34.2
",['2000х1200х500'],Есть в наличии,11 540 руб.
Стеллаж MS Pro Z 2000х1200х500 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х500
Вес, кг: 49.4
",['2000х1200х500'],Есть в наличии,15 720 руб.
Стеллаж MS Pro Z 2000х1200х500 (5 ярусов без настила),"
ВхШхГ, мм: 2000х1200х500
Вес, кг: 38.7
",['2000х1200х500'],Есть в наличии,13 150 руб.
Стеллаж MS Pro Z 2000х1200х500 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1200х500
Вес, кг: 57.7
",['2000х1200х500'],Есть в наличии,18 370 руб.
Стеллаж MS Pro Z 2000х1200х600 (3 яруса без настила),"
ВхШхГ, мм: 2000х1200х600
Вес, кг: 29.82
",['2000х1200х600'],Есть в наличии,10 140 руб.
Стеллаж MS Pro Z 2000х1200х600 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х600
Вес, кг: 43.5
",['2000х1200х600'],Есть в наличии,14 530 руб.
Стеллаж MS Pro Z 2000х1200х600 (4 яруса без настила),"
ВхШхГ, мм: 2000х1200х600
Вес, кг: 34.36
",['2000х1200х600'],Есть в наличии,11 760 руб.
Стеллаж MS Pro Z 2000х1200х600 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х600
Вес, кг: 52.6
",['2000х1200х600'],Есть в наличии,17 620 руб.
Стеллаж MS Pro Z 2000х1200х600 (5 ярусов без настила),"
ВхШхГ, мм: 2000х1200х600
Вес, кг: 38.9
",['2000х1200х600'],Есть в наличии,13 380 руб.
Стеллаж MS Pro Z 2000х1200х600 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1200х600
Вес, кг: 61.7
",['2000х1200х600'],Есть в наличии,20 710 руб.
Стеллаж MS Pro Z 2000х1200х800 (3 яруса без настила),"
ВхШхГ, мм: 2000х1200х800
Вес, кг: 30.18
",['2000х1200х800'],Есть в наличии,10 470 руб.
Стеллаж MS Pro Z 2000х1200х800 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х800
Вес, кг: 47.82
",['2000х1200х800'],Есть в наличии,15 350 руб.
Стеллаж MS Pro Z 2000х1200х800 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1200х800
Вес, кг: 58.36
",['2000х1200х800'],Есть в наличии,18 620 руб.
Стеллаж MS Pro Z 2000х1200х800 (5 ярусов без настила),"
ВхШхГ, мм: 2000х1200х800
Вес, кг: 39.5
",['2000х1200х800'],Есть в наличии,13 770 руб.
Стеллаж MS Pro Z 2000х1200х800 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1200х800
Вес, кг: 68.9
",['2000х1200х800'],Есть в наличии,21 900 руб.
Стеллаж MS Pro Z 2000х1500х1000 (3 яруса без настила),"
ВхШхГ, мм: 2000х1500х1000
Вес, кг: 38.44
",['2000х1500х1000'],Есть в наличии,12 340 руб.
Стеллаж MS Pro Z 2000х1500х1000 (3 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1500х1000
Вес, кг: 64.84
",['2000х1500х1000'],Есть в наличии,19 950 руб.
Стеллаж MS Pro Z 2000х1500х1000 (4 яруса без настила),"
ВхШхГ, мм: 2000х1500х1000
Вес, кг: 44.52
",['2000х1500х1000'],Есть в наличии,14 500 руб.
Стеллаж MS Pro Z 2000х1500х1000 (4 яруса с секционным настилом),"
ВхШхГ, мм: 2000х1500х1000
Вес, кг: 79.72
",['2000х1500х1000'],Есть в наличии,24 640 руб.
Стеллаж MS Pro Z 2000х1500х1000 (5 ярусов без настила),"
ВхШхГ, мм: 2000х1500х1000
Вес, кг: 50.6
",['2000х1500х1000'],Есть в наличии,16 660 руб.
Стеллаж MS Pro Z 2000х1500х1000 (5 ярусов с секционным настилом),"
ВхШхГ, мм: 2000х1500х1000
Вес, кг: 132
",['2000х1500х1000'],Есть в наличии,29 340 руб.
Стеллаж MS Pro Z 2000х1500х400 (3 яруса без настила),"
ВхШхГ, мм: 2000х1500х400
Вес, кг: 20.96
",['2000х1500х400'],Есть в наличии,10 920 руб.
