title,description,size,availability,price
Верстак WK1500(Т0-Т5),"
ВхШхГ, мм: 857х1508х755
Вес, кг: 102
",['857х1508х755'],Есть в наличии,48 500 руб.
Верстак PROFI W WT120.WD5.WD5.010,"
ВхШхГ, мм: 1370х1200х700
Вес, кг: 108
",['1370х1200х700'],Есть в наличии,38 050 руб.
Верстак PROFI W WT180.WD5.WD1.021,"
ВхШхГ, мм: 1920х1800х700
Вес, кг: 125
",['1920х1800х700'],Есть в наличии,45 990 руб.
Верстак PROFI W WT100.WD2.WD2.020,"
ВхШхГ, мм: 1870х1000х700
Вес, кг: 90
",['1870х1000х700'],Есть в наличии,32 250 руб.
Верстак ВС-150-01 МФ (без экрана),"
ВхШхГ, мм: 840х1500х700
Вес, кг: 63.9
",['840х1500х700'],Есть в наличии,65 940 руб.
Верстак ВС-150-01 ЦФ + экран ВС-150-Э6,"
ВхШхГ, мм: 2065х1500х700
Вес, кг: 63.9
",['2065х1500х700'],Есть в наличии,81 650 руб.
Верстак PROFI W WT100.WD1.WD1.000,"
ВхШхГ, мм: 870х1000х700
Вес, кг: 64
",['870х1000х700'],Есть в наличии,20 040 руб.
Верстак PROFI W WT120.WD5.F1.110,"
ВхШхГ, мм: 1370х1200х700
Вес, кг: 95.8
",['1370х1200х700'],Есть в наличии,33 630 руб.
Верстак PROFI W WT160.WD1.WD2.100,"
ВхШхГ, мм: 870х1600х700
Вес, кг: 98.5
",['870х1600х700'],Есть в наличии,34 030 руб.
Верстак ТВР1500(ТВ0),"
ВхШхГ, мм: 1120х1508х755
Вес, кг: 103
",['1120х1508х755'],Есть в наличии,43 150 руб.
Верстак PROFI W WT120.WD2.WD2.010,"
ВхШхГ, мм: 1370х1200х700
Вес, кг: 86
",['1370х1200х700'],Есть в наличии,29 690 руб.
Верстак PROFI W WT160.WD5.WD1.111,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 124.5
",['1370х1600х700'],Есть в наличии,47 770 руб.
Верстак PROFI W WT120.WD1.F1.011,"
ВхШхГ, мм: 1370х1200х700
Вес, кг: 67.3
",['1370х1200х700'],Есть в наличии,25 100 руб.
Верстак PROFI W WT180.WD1.WD2.010,"
ВхШхГ, мм: 1370х1800х700
Вес, кг: 98
",['1370х1800х700'],Есть в наличии,32 640 руб.
Верстак PROFI W WT140.WD1.WD1.000,"
ВхШхГ, мм: 870х1400х700
Вес, кг: 79
",['870х1400х700'],Есть в наличии,22 020 руб.
Верстак PROFI W WT160.WD5.WD1.121,"
ВхШхГ, мм: 1920х1600х700
Вес, кг: 135.5
",['1920х1600х700'],Есть в наличии,50 520 руб.
Верстак PROFI W WT100.WD5.WD1.011,"
ВхШхГ, мм: 1370х1000х700
Вес, кг: 92
",['1370х1000х700'],Есть в наличии,36 240 руб.
Верстак ВП-5/1.6,"
ВхШхГ, мм: 860х1600х685
Вес, кг: 76
",['860х1600х685'],Есть в наличии,23 920 руб.
Верстак PROFI W WT140.WD2.F1.011,"
ВхШхГ, мм: 1370х1400х700
Вес, кг: 77.3
",['1370х1400х700'],Есть в наличии,30 260 руб.
Верстак ВД-1.6 с драйвером,"
ВхШхГ, мм: 850х1600х685
Вес, кг: 80.3
",['850х1600х685'],Есть в наличии,35 520 руб.
Верстак ВП-3/1.6,"
ВхШхГ, мм: 860х1600х685
Вес, кг: 79
",['860х1600х685'],Есть в наличии,25 440 руб.
Верстак PROFI W WT100.WD5.WD2.020,"
ВхШхГ, мм: 1870х1000х700
Вес, кг: 101
",['1870х1000х700'],Есть в наличии,36 430 руб.
Верстак PROFI W WT100.WD5.WD2.021,"
ВхШхГ, мм: 1920х1000х700
Вес, кг: 105
",['1920х1000х700'],Есть в наличии,41 440 руб.
Верстак ТВР1800(ТВ0),"
ВхШхГ, мм: 1120х1808х755
Вес, кг: 112
",['1120х1808х755'],Есть в наличии,45 620 руб.
Верстак PROFI W WT160.WD5.WD5.111,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 140.5
",['1370х1600х700'],Есть в наличии,55 090 руб.
Верстак PROFI W WT140.WD2.F1.010,"
ВхШхГ, мм: 1370х1400х700
Вес, кг: 73.3
",['1370х1400х700'],Есть в наличии,24 180 руб.
Верстак PROFI W WT160.WD5.WD5.121,"
ВхШхГ, мм: 1920х1600х700
Вес, кг: 151.5
",['1920х1600х700'],Есть в наличии,57 840 руб.
Верстак ВС-150-01 К + экран ВС-150-Э1,"
ВхШхГ, мм: 1480х1500х700
Вес, кг: 82.65
",['1480х1500х700'],Есть в наличии,68 280 руб.
Верстак ВС-150-01 МФ + экран ВС-150-Э1,"
ВхШхГ, мм: 1480х1500х700
Вес, кг: 82.65
",['1480х1500х700'],Есть в наличии,81 700 руб.
Верстак PROFI W (№203) WT120.WD1/F1.010,"
ВхШхГ, мм: 1370х1200х700
Вес, кг: 64
",['1370х1200х700'],Есть в наличии,21 540 руб.
Верстак WK1800(Т0),"
ВхШхГ, мм: 857х1808х755
Вес, кг: 81
",['857х1808х755'],Есть в наличии,29 150 руб.
Верстак PROFI W WT160.WD2.F1.000,"
ВхШхГ, мм: 870х1600х700
Вес, кг: 68.3
",['870х1600х700'],Есть в наличии,21 650 руб.
Верстак PROFI W WT120.WD5.WD1.010,"
ВхШхГ, мм: 1370х1200х700
Вес, кг: 92
",['1370х1200х700'],Есть в наличии,30 730 руб.
Верстак GARAGE №125,"
ВхШхГ, мм: 1420х1000х500
Вес, кг: 20
",['1420х1000х500'],Есть в наличии,9 420 руб.
Верстак ВП-4Т/1.6,"
ВхШхГ, мм: 860х1600х685
Вес, кг: 93
",['860х1600х685'],Есть в наличии,31 870 руб.
Верстак PROFI W WT160.WD1.WD1.011,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 92
",['1370х1600х700'],Есть в наличии,33 160 руб.
Верстак PROFI W WT160.WD1.F1.010,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 72
",['1370х1600х700'],Есть в наличии,21 990 руб.
Верстак GARAGE №126,"
ВхШхГ, мм: 1420х1000х500
Вес, кг: 20
",['1420х1000х500'],Есть в наличии,10 290 руб.
Верстак WK1200(Т0),"
ВхШхГ, мм: 857х1208х755
Вес, кг: 64
",['857х1208х755'],Есть в наличии,24 900 руб.
Верстак ВЛ-150-04 ЦФ + Экран ВЛ-150-Э2,"
ВхШхГ, мм: 2052х1500х700
Вес, кг: 124.4
",['2052х1500х700'],Есть в наличии,93 420 руб.
Верстак PROFI W WT120.WD2.F1.120,"
ВхШхГ, мм: 1870х1200х700
Вес, кг: 93.8
",['1870х1200х700'],Есть в наличии,32 710 руб.
Верстак PROFI W WT140.WD5.F1.021,"
ВхШхГ, мм: 1920х1400х700
Вес, кг: 98.3
",['1920х1400х700'],Есть в наличии,36 830 руб.
Верстак ТВР1500(ТВ5-ТВ5),"
ВхШхГ, мм: 1120х1508х755
Вес, кг: 162
",['1120х1508х755'],Есть в наличии,83 150 руб.
Верстак ВП-4/1.6,"
ВхШхГ, мм: 860х1600х685
Вес, кг: 93
",['860х1600х685'],Есть в наличии,30 320 руб.
Верстак PROFI W WT160.WD1.WD2.000,"
ВхШхГ, мм: 870х1600х700
Вес, кг: 95
",['870х1600х700'],Есть в наличии,26 730 руб.
Верстак PROFI W WT120.WD5.F1.020,"
ВхШхГ, мм: 1870х1200х700
Вес, кг: 88.3
",['1870х1200х700'],Есть в наличии,29 590 руб.
Верстак PROFI W WT160.WD2.WD5.011,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 121
",['1370х1600х700'],Есть в наличии,43 610 руб.
Верстак PROFI W WT120.WD2.WD2.020,"
ВхШхГ, мм: 1870х1200х700
Вес, кг: 95
",['1870х1200х700'],Есть в наличии,32 950 руб.
Верстак PROFI W WT160.WD1.WD2.120,"
ВхШхГ, мм: 1870х1600х700
Вес, кг: 120.5
",['1870х1600х700'],Есть в наличии,41 330 руб.
Верстак PROFI W WT180.WD2.WD2.010,"
ВхШхГ, мм: 1370х1800х700
Вес, кг: 91
",['1370х1800х700'],Есть в наличии,35 780 руб.
Верстак ТВР1500(ТВ5),"
ВхШхГ, мм: 1120х1508х755
Вес, кг: 122
",['1120х1508х755'],Есть в наличии,56 360 руб.
Верстак ВС-150-02 МФ (без экрана),"
ВхШхГ, мм: 840х1500х700
Вес, кг: 114.75
",['840х1500х700'],Есть в наличии,127 190 руб.
Верстак PROFI W (№604) WT160.WD5.WD5.000,"
ВхШхГ, мм: 870х1600х700
Вес, кг: 130
",['870х1600х700'],Есть в наличии,38 230 руб.
Верстак PROFI W WT120.WD2.WD5.021,"
ВхШхГ, мм: 1920х1200х700
Вес, кг: 110
",['1920х1200х700'],Есть в наличии,42 150 руб.
Слесарный стол SLF 121.11.3-1,"
ВхШхГ, мм: 1355х1200х500
Вес, кг: 54
",['1355х1200х500'],Есть в наличии,24 490 руб.
Верстак PROFI W WT160.WD1.F1.021,"
ВхШхГ, мм: 1920х1600х700
Вес, кг: 72
",['1920х1600х700'],Есть в наличии,30 820 руб.
Верстак PROFI W WT120.WD2.F1.021,"
ВхШхГ, мм: 1920х1200х700
Вес, кг: 68
",['1920х1200х700'],Есть в наличии,30 420 руб.
Верстак PROFI W (№401) WT140.WD5.F1.000,"
ВхШхГ, мм: 870х1400х700
Вес, кг: 74.3
",['870х1400х700'],Есть в наличии,25 240 руб.
Верстак PROFI W WT120.F1.WD1.020,"
ВхШхГ, мм: 1870х1200х700
Вес, кг: 72.3
",['1870х1200х700'],Есть в наличии,22 270 руб.
Верстак PROFI W WT100.WD5.WD2.000,"
ВхШхГ, мм: 870х1000х700
Вес, кг: 85
",['870х1000х700'],Есть в наличии,30 490 руб.
Верстак PROFI W WT140.F1.WD5.011,"
ВхШхГ, мм: 1370х1400х700
Вес, кг: 88.3
",['1370х1400х700'],Есть в наличии,34 440 руб.
Верстак ВС-150-01 Ф + экран ВС-150-Э6,"
ВхШхГ, мм: 2065х1500х700
Вес, кг: 63.9
",['2065х1500х700'],Есть в наличии,81 330 руб.
Верстак PROFI W WT180.WD1.WD5.000,"
ВхШхГ, мм: 870х1800х700
Вес, кг: 97
",['870х1800х700'],Есть в наличии,33 020 руб.
Верстак ВДТ-1.9 с драйвером и тумбой,"
ВхШхГ, мм: 850х1900х685
Вес, кг: 102.1
",['850х1900х685'],Есть в наличии,44 950 руб.
Верстак ВЛ-150-03 ЦФ+Экран ВЛ-150-Э1,"
ВхШхГ, мм: 1301х1500х700
Вес, кг: 85
",['1301х1500х700'],Есть в наличии,63 910 руб.
Верстак PROFI W WT100.WD2.WD2.010,"
ВхШхГ, мм: 1370х1000х700
Вес, кг: 82
",['1370х1000х700'],Есть в наличии,29 110 руб.
Верстак PROFI W WT180.WD5.WD1.111,"
ВхШхГ, мм: 1370х1800х700
Вес, кг: 129.5
",['1370х1800х700'],Есть в наличии,50 210 руб.
Верстак PROFI W WT160.WD5.WD5.010,"
ВхШхГ, мм: 1370х1600х700
",['1370х1600х700'],Есть в наличии,41 700 руб.
Верстак PROFI W WT160.F1.WD5.010,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 90.3
",['1370х1600х700'],Есть в наличии,29 300 руб.
Верстак ВП-3Т/1.2,"
ВхШхГ, мм: 860х1200х685
Вес, кг: 68
",['860х1200х685'],Есть в наличии,24 200 руб.
Верстак PROFI W WT140.WD1.F1.020,"
ВхШхГ, мм: 1870х1400х700
Вес, кг: 78.3
",['1870х1400х700'],Есть в наличии,24 500 руб.
Верстак PROFI W WT120.WD5.WD1.020,"
ВхШхГ, мм: 1870х1200х700
Вес, кг: 101
",['1870х1200х700'],Есть в наличии,33 990 руб.
Верстак PROFI W WT180.WD1.WD2.121,"
ВхШхГ, мм: 1920х1800х700
Вес, кг: 130.5
",['1920х1800х700'],Есть в наличии,49 110 руб.
Верстак PROFI W WT120.WD5.WD5.021,"
ВхШхГ, мм: 1920х1200х700
Вес, кг: 121
",['1920х1200х700'],Есть в наличии,46 320 руб.
Верстак ВС-150-01 Ф (без экрана),"
ВхШхГ, мм: 840х1500х700
Вес, кг: 63.9
",['840х1500х700'],Есть в наличии,55 820 руб.
Верстак PROFI W WT160.WD2.F1.121,"
ВхШхГ, мм: 1920х1600х700
Вес, кг: 110.8
",['1920х1600х700'],Есть в наличии,41 260 руб.
Верстак PROFI W WT160.F1.WD5.021,"
ВхШхГ, мм: 1920х1600х700
Вес, кг: 105.3
",['1920х1600х700'],Есть в наличии,38 140 руб.
Верстак PROFI W WT100.WD2.WD2.021,"
ВхШхГ, мм: 1920х1000х700
Вес, кг: 94
",['1920х1000х700'],Есть в наличии,37 260 руб.
Верстак PROFI W WT160.F1.WD5.020,"
ВхШхГ, мм: 1870х1600х700
Вес, кг: 101.3
",['1870х1600х700'],Есть в наличии,33 130 руб.
Верстак GARAGE №114,"
ВхШхГ, мм: 1420х1000х500
Вес, кг: 30
",['1420х1000х500'],Есть в наличии,8 250 руб.
Верстак PROFI W WT160.WD5.F1.121,"
ВхШхГ, мм: 1920х1600х700
Вес, кг: 121.8
",['1920х1600х700'],Есть в наличии,45 440 руб.
Верстак ВС-100-01 МФ + Экран ВС-100-Э1,"
ВхШхГ, мм: 1439х1000х700
",['1439х1000х700'],Есть в наличии,58 270 руб.
Верстак ВД-1.2 с драйвером,"
ВхШхГ, мм: 850х1200х685
Вес, кг: 69.2
",['850х1200х685'],Есть в наличии,30 540 руб.
Верстак PROFI W WT120.F1.F1.010,"
ВхШхГ, мм: 1370х1200х700
Вес, кг: 39
",['1370х1200х700'],Есть в наличии,13 910 руб.
Верстак PROFI W WT160.WD1.WD2.010,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 95
",['1370х1600х700'],Есть в наличии,30 210 руб.
Верстак WK1500(Т0-Т0),"
ВхШхГ, мм: 857х1508х755
Вес, кг: 85
",['857х1508х755'],Есть в наличии,35 760 руб.
Верстак ВД2-1.9 с двумя драйверами,"
ВхШхГ, мм: 850х1900х685
Вес, кг: 118.7
",['850х1900х685'],Есть в наличии,54 260 руб.
Верстак PROFI W WT100.WD5.WD5.020,"
ВхШхГ, мм: 1870х1000х700
Вес, кг: 112
",['1870х1000х700'],Есть в наличии,40 600 руб.
Верстак PROFI W (№201) WT120.WD1.F1.000,"
ВхШхГ, мм: 870х1200х700
Вес, кг: 62
",['870х1200х700'],Есть в наличии,16 090 руб.
Верстак ВС-150-01 ЦФ (без экрана),"
ВхШхГ, мм: 840х1500х700
Вес, кг: 63.9
",['840х1500х700'],Есть в наличии,56 140 руб.
Верстак PROFI W WT160.WD1.WD1.021,"
ВхШхГ, мм: 1920х1600х700
Вес, кг: 90
",['1920х1600х700'],Есть в наличии,35 900 руб.
Верстак PROFI W WT100.WD5.WD2.010,"
ВхШхГ, мм: 1370х1000х700
Вес, кг: 93
",['1370х1000х700'],Есть в наличии,33 290 руб.
Верстак GARAGE №115,"
ВхШхГ, мм: 1980х1000х500
Вес, кг: 35
",['1980х1000х500'],Есть в наличии,14 250 руб.
Верстак ВС-150-07 МФ + Экран ВС-150-Э1,"
ВхШхГ, мм: 1439х1500х700
",['1439х1500х700'],Есть в наличии,203 900 руб.
Верстак ВЛ-150-03 ЦФ + Экран ВЛ-150-Э3,"
ВхШхГ, мм: 2052х1500х700
Вес, кг: 103.9
",['2052х1500х700'],Есть в наличии,78 400 руб.
Верстак ВД2-1.6 с двумя драйверами,"
ВхШхГ, мм: 850х1600х685
Вес, кг: 112.1
",['850х1600х685'],Есть в наличии,51 410 руб.
Верстак ВЛ-150-04 Ф + Экран ВЛ-150-Э2,"
ВхШхГ, мм: 2052х1500х700
Вес, кг: 117.9
",['2052х1500х700'],Есть в наличии,90 550 руб.
Верстак ВЛ-150-06 ЦФ+Экран ВЛ-150-Э1,"
ВхШхГ, мм: 1301х1500х700
Вес, кг: 130
",['1301х1500х700'],Есть в наличии,111 530 руб.
Верстак PROFI W WT120.WD5.F1.120,"
ВхШхГ, мм: 1870х1200х700
Вес, кг: 104.8
",['1870х1200х700'],Есть в наличии,36 890 руб.
Верстак PROFI W WT180.WD5.WD1.121,"
ВхШхГ, мм: 1920х1800х700
Вес, кг: 141.5
",['1920х1800х700'],Есть в наличии,53 290 руб.
Верстак ВС-150-01 ЦФ + экран ВС-150-Э1,"
ВхШхГ, мм: 1480х1500х700
Вес, кг: 82.65
",['1480х1500х700'],Есть в наличии,71 900 руб.
Верстак ВП-6Т/1.6,"
ВхШхГ, мм: 860х1600х685
Вес, кг: 105
",['860х1600х685'],Есть в наличии,39 830 руб.
Верстак PROFI W WT160.F1.WD5.011,"
ВхШхГ, мм: 1370х1600х700
Вес, кг: 94.3
",['1370х1600х700'],Есть в наличии,35 390 руб.
Верстак FBK 1551.16.3,"
ВхШхГ, мм: 870х1493х743
",['870х1493х743'],Есть в наличии,133 080 руб.
Верстак ВП-5,"
ВхШхГ, мм: 860х1900х685
Вес, кг: 84
",['860х1900х685'],Есть в наличии,26 320 руб.
Верстак PROFI W WT120.WD5.WD1.021,"
ВхШхГ, мм: 1920х1200х700
Вес, кг: 105
",['1920х1200х700'],Есть в наличии,39 010 руб.
Верстак PROFI W WT100.F1.F1.011,"
ВхШхГ, мм: 1370х1000х700
Вес, кг: 46.6
",['1370х1000х700'],Есть в наличии,18 830 руб.
Верстак PROFI W WT160.WD2.F1.100,"
ВхШхГ, мм: 870х1600х700
Вес, кг: 84.8
",['870х1600х700'],Есть в наличии,28 950 руб.
Верстак PROFI W WT180.WD5.WD1.011,"
ВхШхГ, мм: 1370х1800х700
Вес, кг: 113
",['1370х1800х700'],Есть в наличии,42 910 руб.
