title,availability,price,category,shop,weight
"Шкаф металлический для медикаментов (стекло), с ящиком ШдМп-3.1 (белый)",1,26530.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для медикаментов с сейфом ШдМп-4 (белый),1,25820.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для медикаментов с сейфом ШдМп-4.1 (белый),1,20870.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для медикаментов с сейфом (стекло) ШдМп-5 (белый),1,25820.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для медикаментов с сейфом (стекло) ШдМп-5.1 (белый),1,20870.0,Медицинская мебель,Железная мебель,[]
"Шкаф для медикаментов стекло в металлической рамке, с ящиками ШМп-3 (белый)",1,50290.0,Медицинская мебель,Железная мебель,[]
"Шкаф для медикаментов, стекло в металлической рамке, с ящиками ШМп-3.1 (белый)",1,44250.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для медикаментов с сейфом ШдМ-1 (белый),1,34720.0,Медицинская мебель,Железная мебель,[]
Шкаф для одежды металлический разборный на саморезах МСК-2941.300,1,9390.0,Медицинская мебель,Железная мебель,[]
Шкаф для одежды и сумок с четырьмя ячейками МСК-2944.300,1,12330.0,Медицинская мебель,Железная мебель,[]
Шкаф медицинский МСК-2922.600 (ШМм-МСК),1,15490.0,Медицинская мебель,Железная мебель,['42']
"Шкаф-пенал для одежды ПГ (ЛДСП белый, каркас белый)",1,18140.0,Медицинская мебель,Железная мебель,[]
"Шкаф для одежды ШГ (ЛДСП дуб молочный, каркас белый)",1,26470.0,Медицинская мебель,Железная мебель,[]
"Шкаф для одежды ШГ-1 (ЛДСП белый, каркас белый)",1,29080.0,Медицинская мебель,Железная мебель,[]
"Шкаф для одежды ШГ-2 (ЛДСП бук, каркас бежевый)",1,30550.0,Медицинская мебель,Железная мебель,[]
"Шкаф для одежды и белья ШХИ (ЛДСП белый, каркас белый)",1,31650.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для одежды ШМг (белый),1,28740.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для одежды ШМпг (белый),1,21050.0,Медицинская мебель,Железная мебель,[]
Шкаф металлический для одежды 2-х ярусный ШМгя (белый),1,62710.0,Медицинская мебель,Железная мебель,[]
"Шкаф для одежды ПГ-20.1 (ЛДСП белый, дуб вотан)",1,18140.0,Медицинская мебель,Железная мебель,[]
Шкаф для одежды ПГ-21.1 (ЛДСП серый),1,18890.0,Медицинская мебель,Железная мебель,[]
